source_code,category_code,record_kind,exact_product_match,qualification_status,title,description_raw,buyer_name_raw,buyer_name_span,contact_person_raw,contact_person_span,buyer_country_raw,buyer_country_span,quantity_raw,quantity_span,published_at_raw,published_at,published_at_span,contact_gate,source_url,listing_url,verification_status,observed_at,snapshot_sha256,snapshot_path,data_mode
go4worldbusiness,ROSA_ROXBURGHII,DIRECT_BUY_REQUIREMENT,False,REJECTED_AT_INGEST,Wanted : Rosa Centifolia,"ARCHIVED Apr-09-21 Wanted : Rosa Centifolia Buyer From Germany Quantity Required: 100 Kilograms Payment Terms: L/C Destination: Germany Looking for suppliers from: Worldwide Inquire Now Add to Favorites Product Description Please provide a quotation to the following requirement from the importer - Product Name: Organic Rosa Centifolia Specifications: - Rosa Centifolia In Red Color, Food Grade Quantity Required : 100 Kilogram/Kilograms(sample) Shipping Terms : CIF Destination Port : Germany Payment Terms : L/C Looking for suppliers from : Worldwide Contact : Katja Wessels Buyer Of Plants & Plant Extracts",,,Katja Wessels,Contact : Katja Wessels,Germany,Buyer From Germany,100 Kilograms,Quantity Required: 100 Kilograms,Apr-09-21,2021-04-09,ARCHIVED Apr-09-21,platform_login_or_membership,https://www.go4worldbusiness.com/buylead/view/808654/wanted-:-rosa-centifolia.html,https://www.go4worldbusiness.com/buyers/rosa-roxburghii.html,UNVERIFIED_MARKETPLACE_POST,2026-08-28T07:34:52+00:00,d685c90aa240e85e95e7b5b63c24f3b5ca0e4150dfc4318054b1f9d06f93d2b5,E:\贵客松-买家猎手\pipeline\data_b2b_public_v3\20260828T073331Z\raw\go4worldbusiness_ROSA_ROXBURGHII_d685c90aa240.html,LIVE
go4worldbusiness,ROSA_ROXBURGHII,DIRECT_BUY_REQUIREMENT,False,REJECTED_AT_INGEST,Wanted : Rosa Damascena,"ARCHIVED Sep-19-22 Wanted : Rosa Damascena Buyer From Bochum, Germany Quantity Required: 2 Tons Payment Terms: LC Destination: Hamburg,, Germany Looking for suppliers from: Bulgaria, Morocco, Turkey, Egypt, Africa, Europe, Asia Inquire Now Add to Favorites Product Description Please quote for the following wholesale product requirement - Product Name: Dry Flower For Human Consumption Rosa Damascena Specifications : Pink Damascena Type: Buds And Petals Quantity Required : 2 Ton/Tons Shipping Terms : CIF Destination Port : Hamburg,, Germany Payment Terms : LC Looking for suppliers from : Bulgaria, Morocco, Turkey, Egypt, Africa, Europe, Contact : Ole Hinrichs Buyer Of Dried Flowers",,,Ole Hinrichs,Contact : Ole Hinrichs,"Bochum, Germany","Buyer From Bochum, Germany",2 Tons,Quantity Required: 2 Tons,Sep-19-22,2022-09-19,ARCHIVED Sep-19-22,platform_login_or_membership,https://www.go4worldbusiness.com/buylead/view/980513/wanted-:-rosa-damascena.html,https://www.go4worldbusiness.com/buyers/rosa-roxburghii.html,UNVERIFIED_MARKETPLACE_POST,2026-08-28T07:34:52+00:00,d685c90aa240e85e95e7b5b63c24f3b5ca0e4150dfc4318054b1f9d06f93d2b5,E:\贵客松-买家猎手\pipeline\data_b2b_public_v3\20260828T073331Z\raw\go4worldbusiness_ROSA_ROXBURGHII_d685c90aa240.html,LIVE
go4worldbusiness,ROSA_ROXBURGHII,DIRECT_BUY_REQUIREMENT,False,REJECTED_AT_INGEST,Wanted : Ingots Like Aluminum Ingots,"VERIFIED Jul-23-26 Wanted : Ingots Like Aluminum Ingots Buyer From Barcelos, Portugal Quantity Required: 30 Tons Payment Terms: L/C Destination: Portugal Looking for suppliers from: Worldwide Inquire Now Add to Favorites Product Description Please provide a quotation to the following requirement from importer - Product Name: Ingots Specifications : Type: Aluminum Ingots HS Code: 760110 Quantity Required : 30 Ton/Tons Monthly Shipping Terms : CIF Destination Port : Portugal Payment Terms : L/C Looking for suppliers from : Worldwide Contact : Pedro Rosas Buyer Of Aluminum Ingots",,,Pedro Rosas,Contact : Pedro Rosas,"Barcelos, Portugal","Buyer From Barcelos, Portugal",30 Tons,Quantity Required: 30 Tons,Jul-23-26,2026-07-23,VERIFIED Jul-23-26,platform_login_or_membership,https://www.go4worldbusiness.com/buylead/view/1312822/wanted-:-ingots-like-aluminum-ingots.html,https://www.go4worldbusiness.com/buyers/rosa-roxburghii.html,UNVERIFIED_MARKETPLACE_POST,2026-08-28T07:34:52+00:00,d685c90aa240e85e95e7b5b63c24f3b5ca0e4150dfc4318054b1f9d06f93d2b5,E:\贵客松-买家猎手\pipeline\data_b2b_public_v3\20260828T073331Z\raw\go4worldbusiness_ROSA_ROXBURGHII_d685c90aa240.html,LIVE
go4worldbusiness,ROSA_ROXBURGHII,DIRECT_BUY_REQUIREMENT,False,REJECTED_AT_INGEST,Wanted : Aluminum Scrap,"VERIFIED Mar-05-26 Wanted : Aluminum Scrap Buyer From Barcelos, Portugal Quantity Required: 13 Tons Payment Terms: LC Destination: Portugal Looking for suppliers from: Worldwide Inquire Now Add to Favorites Product Description Buyer is interested to receive quotations for the following RFQ - Product Name: Aluminum Scrap Specifications : 99% Purity Quantity Required : 13 Ton/Tons Monthly Quantity Required : 13 Ton/Tons Monthly Shipping Terms : CIF Destination Port : Portugal Payment Terms : LC Looking for suppliers from : Worldwide Contact : Pedro Rosas Buyer Of Aluminum Scrap",,,Pedro Rosas,Contact : Pedro Rosas,"Barcelos, Portugal","Buyer From Barcelos, Portugal",13 Tons,Quantity Required: 13 Tons,Mar-05-26,2026-03-05,VERIFIED Mar-05-26,platform_login_or_membership,https://www.go4worldbusiness.com/buylead/view/1284698/wanted-:-aluminum-scrap.html,https://www.go4worldbusiness.com/buyers/rosa-roxburghii.html,UNVERIFIED_MARKETPLACE_POST,2026-08-28T07:34:52+00:00,d685c90aa240e85e95e7b5b63c24f3b5ca0e4150dfc4318054b1f9d06f93d2b5,E:\贵客松-买家猎手\pipeline\data_b2b_public_v3\20260828T073331Z\raw\go4worldbusiness_ROSA_ROXBURGHII_d685c90aa240.html,LIVE
go4worldbusiness,ROSA_ROXBURGHII,DIRECT_BUY_REQUIREMENT,False,REJECTED_AT_INGEST,Wanted : Aluminium Ingot,"VERIFIED Mar-05-26 Wanted : Aluminium Ingot Buyer From Barcelos, Portugal Quantity Required: 30 Tons Payment Terms: Bank Transfer Destination: Portugal Looking for suppliers from: Worldwide Inquire Now Add to Favorites Product Description Please quote for the following wholesale product requirement - Product Name: Aluminum Ingot Specifications: Qty: 30 tons in a month Quantity Required : 30 Ton/Tons Quantity Required : 30 Ton/Tons Shipping Terms : CIF Destination Port : Portugal Payment Terms : Bank Transfer Looking for suppliers from : Worldwide Contact : Pedro Rosas Buyer Of Aluminum Ingots",,,Pedro Rosas,Contact : Pedro Rosas,"Barcelos, Portugal","Buyer From Barcelos, Portugal",30 Tons,Quantity Required: 30 Tons,Mar-05-26,2026-03-05,VERIFIED Mar-05-26,platform_login_or_membership,https://www.go4worldbusiness.com/buylead/view/1284691/wanted-:-aluminium-ingot.html,https://www.go4worldbusiness.com/buyers/rosa-roxburghii.html,UNVERIFIED_MARKETPLACE_POST,2026-08-28T07:34:52+00:00,d685c90aa240e85e95e7b5b63c24f3b5ca0e4150dfc4318054b1f9d06f93d2b5,E:\贵客松-买家猎手\pipeline\data_b2b_public_v3\20260828T073331Z\raw\go4worldbusiness_ROSA_ROXBURGHII_d685c90aa240.html,LIVE
go4worldbusiness,ROSA_ROXBURGHII,DIRECT_BUY_REQUIREMENT,False,REJECTED_AT_INGEST,Wanted : Scrap Like Aluminum Scrap,"VERIFIED Jul-23-26 Wanted : Scrap Like Aluminum Scrap Buyer From Barcelos, Portugal Quantity Required: 13 Tons Payment Terms: L/C Destination: Portugal Looking for suppliers from: Worldwide Inquire Now Add to Favorites Product Description Please provide a quotation to the following requirement from importer - Product Name: Scrap Specifications : Type: Aluminum Scrap 99% Purity Only Genuine Suppliers HS Code: 760200 Quantity Required : 13 Ton/Tons Monthly Shipping Terms : CIF Destination Port : Portugal Payment Terms : L/C Looking for suppliers from : Worldwide Contact : Pedro Rosas Buyer Of Aluminum Scrap | Metal Scraps",,,Pedro Rosas,Contact : Pedro Rosas,"Barcelos, Portugal","Buyer From Barcelos, Portugal",13 Tons,Quantity Required: 13 Tons,Jul-23-26,2026-07-23,VERIFIED Jul-23-26,platform_login_or_membership,https://www.go4worldbusiness.com/buylead/view/1312833/wanted-:-scrap-like-aluminum-scrap.html,https://www.go4worldbusiness.com/buyers/rosa-roxburghii.html,UNVERIFIED_MARKETPLACE_POST,2026-08-28T07:34:52+00:00,d685c90aa240e85e95e7b5b63c24f3b5ca0e4150dfc4318054b1f9d06f93d2b5,E:\贵客松-买家猎手\pipeline\data_b2b_public_v3\20260828T073331Z\raw\go4worldbusiness_ROSA_ROXBURGHII_d685c90aa240.html,LIVE
go4worldbusiness,ROSA_ROXBURGHII,DIRECT_BUY_REQUIREMENT,False,REJECTED_AT_INGEST,Wanted : Rosa Gallica Petals,"ARCHIVED Sep-15-21 Wanted : Rosa Gallica Petals Buyer From Saint Thonan, France Quantity Required: 200 Kilograms Payment Terms: Bank Transfer Destination: France Looking for suppliers from: Worldwide Inquire Now Add to Favorites Product Description The buyer is interested to receive quotations for the following RFQ - Product Name: Rosa Gallica Petals Specifications: - Color: Red And Pink - Without Pesticides Quantity Required: Initially 200 Kg. Of Each Color, Later: More Quantity Required : 200 Kilogram/Kilograms(sample) Shipping Terms : CIF Destination Port : France Payment Terms : Bank Transfer Looking for suppliers from : Worldwide Contact : Caroline Bideau Buyer Of Fresh Flowers | Fresh Roses | Dried Flowers | Rose Flower Bulbs",,,Caroline Bideau,Contact : Caroline Bideau,"Saint Thonan, France","Buyer From Saint Thonan, France",200 Kilograms,Quantity Required: 200 Kilograms,Sep-15-21,2021-09-15,ARCHIVED Sep-15-21,platform_login_or_membership,https://www.go4worldbusiness.com/buylead/view/862382/wanted-:-rosa-gallica-petals.html,https://www.go4worldbusiness.com/buyers/rosa-roxburghii.html,UNVERIFIED_MARKETPLACE_POST,2026-08-28T07:34:52+00:00,d685c90aa240e85e95e7b5b63c24f3b5ca0e4150dfc4318054b1f9d06f93d2b5,E:\贵客松-买家猎手\pipeline\data_b2b_public_v3\20260828T073331Z\raw\go4worldbusiness_ROSA_ROXBURGHII_d685c90aa240.html,LIVE
go4worldbusiness,ROSA_ROXBURGHII,DIRECT_BUY_REQUIREMENT,False,REJECTED_AT_INGEST,Wanted : Rosa Centifolia Petals,"ARCHIVED Dec-12-23 Wanted : Rosa Centifolia Petals Buyer From United Kingdom Quantity Required: Not specified Payment Terms: Bank Transfer Destination: Kent, United Kingdom Looking for suppliers from: United Kingdom, France Inquire Now Add to Favorites Product Description Please provide a quotation to the following requirement from importer - Product Name: Rosa Centifolia Petals Specifications: For Cosmetics Qty :after Samples Moq Note: Suppliers From Uk, Scotland And France Only Preferred Quantity Required : MOQ Shipping Terms : CIF Destination Port : Kent, United Kingdom Payment Terms : Bank Transfer Looking for suppliers from : United Kingdom, France Contact : Gloria Cho Buyer Of Dried Flowers",,,Gloria Cho,Contact : Gloria Cho,United Kingdom,Buyer From United Kingdom,Not specified,Quantity Required: Not specified,Dec-12-23,2023-12-12,ARCHIVED Dec-12-23,platform_login_or_membership,https://www.go4worldbusiness.com/buylead/view/1120685/wanted-:-rosa-centifolia-petals.html,https://www.go4worldbusiness.com/buyers/rosa-roxburghii.html,UNVERIFIED_MARKETPLACE_POST,2026-08-28T07:34:52+00:00,d685c90aa240e85e95e7b5b63c24f3b5ca0e4150dfc4318054b1f9d06f93d2b5,E:\贵客松-买家猎手\pipeline\data_b2b_public_v3\20260828T073331Z\raw\go4worldbusiness_ROSA_ROXBURGHII_d685c90aa240.html,LIVE
go4worldbusiness,ROSA_ROXBURGHII,DIRECT_BUY_REQUIREMENT,False,REJECTED_AT_INGEST,Wanted : Dried Rosa Damascena Flowers,ARCHIVED Sep-07-21 Wanted : Dried Rosa Damascena Flowers Buyer From France Quantity Required: Not specified Payment Terms: Bank Transfer Destination: France Looking for suppliers from: Worldwide Inquire Now Add to Favorites Product Description The buyer is interested to receive quotations for the following RFQ - Product Name: Dried Rosa Damascena Flowers Specifications: - For Cosmetics Application Quantity Required : MOQ Shipping Terms : CIF Destination Port : France Payment Terms : Bank Transfer Looking for suppliers from : Worldwide Contact : Caroline Bideau Buyer Of Dried Flowers,,,Caroline Bideau,Contact : Caroline Bideau,France,Buyer From France,Not specified,Quantity Required: Not specified,Sep-07-21,2021-09-07,ARCHIVED Sep-07-21,platform_login_or_membership,https://www.go4worldbusiness.com/buylead/view/858486/wanted-:-dried-rosa-damascena-flowers.html,https://www.go4worldbusiness.com/buyers/rosa-roxburghii.html,UNVERIFIED_MARKETPLACE_POST,2026-08-28T07:34:52+00:00,d685c90aa240e85e95e7b5b63c24f3b5ca0e4150dfc4318054b1f9d06f93d2b5,E:\贵客松-买家猎手\pipeline\data_b2b_public_v3\20260828T073331Z\raw\go4worldbusiness_ROSA_ROXBURGHII_d685c90aa240.html,LIVE
go4worldbusiness,ROSA_ROXBURGHII,DIRECT_BUY_REQUIREMENT,False,REJECTED_AT_INGEST,"Wanted : Dried Leaves Like Rosa Damascena, Damask Rose","ARCHIVED Feb-28-22 Wanted : Dried Leaves Like Rosa Damascena, Damask Rose Buyer From Bochum, Germany Quantity Required: 5 Tons Payment Terms: L/C Destination: Germany Looking for suppliers from: Bulgaria, Morocco, Turkey Inquire Now Add to Favorites Product Description Please quote for the following wholesale product requirement - Product Name: Dried Leaves Specifications: - Rosa Damascena, Blossom Whole/Buds And Blossom Leaves, (EU) Organic Certified. Quantity Required : 5 Ton/Tons(sample) Shipping Terms : CIF Destination Port : Germany Payment Terms : L/C Looking for suppliers from : Bulgaria, Morocco, Turkey Contact : Ole Hinrichs Buyer Of Dried Flowers | Plants & Plant Extracts",,,Ole Hinrichs,Contact : Ole Hinrichs,"Bochum, Germany","Buyer From Bochum, Germany",5 Tons,Quantity Required: 5 Tons,Feb-28-22,2022-02-28,ARCHIVED Feb-28-22,platform_login_or_membership,https://www.go4worldbusiness.com/buylead/view/914348/wanted-:-dried-leaves-like-rosa-damascena-damask-rose.html,https://www.go4worldbusiness.com/buyers/rosa-roxburghii.html,UNVERIFIED_MARKETPLACE_POST,2026-08-28T07:34:52+00:00,d685c90aa240e85e95e7b5b63c24f3b5ca0e4150dfc4318054b1f9d06f93d2b5,E:\贵客松-买家猎手\pipeline\data_b2b_public_v3\20260828T073331Z\raw\go4worldbusiness_ROSA_ROXBURGHII_d685c90aa240.html,LIVE
go4worldbusiness,ROSA_ROXBURGHII,DIRECT_BUY_REQUIREMENT,False,REJECTED_AT_INGEST,"Wanted : Lavender Oil , Rosemary Oil And Rosa Damascenna Oil","ARCHIVED Mar-16-23 Wanted : Lavender Oil , Rosemary Oil And Rosa Damascenna Oil Buyer From India Quantity Required: Not specified Payment Terms: To be discussed with suppliers Destination: Banglore Looking for suppliers from: Worldwide Inquire Now Add to Favorites Product Description Buyer is interested to receive quotations for the following RFQ - Product Name: Lavender Oil , Rosemary Oil And Rosa Damascenna Oil Quantity Required : MOQ Shipping Terms : CIF Destination Port : Banglore, Payment Terms : To be discussed with suppliers Looking for suppliers from : India Contact : Dr. G. Muthuraman Buyer Of Essential Oils",,,Dr. G. Muthuraman,Contact : Dr. G. Muthuraman,India,Buyer From India,Not specified,Quantity Required: Not specified,Mar-16-23,2023-03-16,ARCHIVED Mar-16-23,platform_login_or_membership,https://www.go4worldbusiness.com/buylead/view/1037526/wanted-:-lavender-oil-rosemary-oil-and-rosa-damascenna-oil.html,https://www.go4worldbusiness.com/buyers/rosa-roxburghii.html,UNVERIFIED_MARKETPLACE_POST,2026-08-28T07:34:52+00:00,d685c90aa240e85e95e7b5b63c24f3b5ca0e4150dfc4318054b1f9d06f93d2b5,E:\贵客松-买家猎手\pipeline\data_b2b_public_v3\20260828T073331Z\raw\go4worldbusiness_ROSA_ROXBURGHII_d685c90aa240.html,LIVE
go4worldbusiness,ROSA_ROXBURGHII,DIRECT_BUY_REQUIREMENT,False,REJECTED_AT_INGEST,"Wanted : Fresh Berries Like Murra, Martilla And Rosa Mosqueta","ARCHIVED Feb-26-24 Wanted : Fresh Berries Like Murra, Martilla And Rosa Mosqueta Buyer From Singapore Quantity Required: 1 Kilogram Payment Terms: L/C Destination: Singapore Looking for suppliers from: Chile Inquire Now Add to Favorites Product Description The buyer would like to receive quotations for - Product Name: Fresh Berries Specifications : Variety: Murra, Martilla, Rosa Mosqueta And Maqui Qty: 1 Kg Initially Later On MOQ Quantity Required : 1 Kilogram/Kilograms(sample) Shipping Terms : CIF Destination Port : Singapore Payment Terms : L/C Looking for suppliers from : Chile Contact : Rodolfo Buyer Of Berries",,,Rodolfo,Contact : Rodolfo,Singapore,Buyer From Singapore,1 Kilogram,Quantity Required: 1 Kilogram,Feb-26-24,2024-02-26,ARCHIVED Feb-26-24,platform_login_or_membership,https://www.go4worldbusiness.com/buylead/view/1140725/wanted-:-fresh-berries-like-murra-martilla-and-rosa-mosqueta.html,https://www.go4worldbusiness.com/buyers/rosa-roxburghii.html,UNVERIFIED_MARKETPLACE_POST,2026-08-28T07:34:52+00:00,d685c90aa240e85e95e7b5b63c24f3b5ca0e4150dfc4318054b1f9d06f93d2b5,E:\贵客松-买家猎手\pipeline\data_b2b_public_v3\20260828T073331Z\raw\go4worldbusiness_ROSA_ROXBURGHII_d685c90aa240.html,LIVE
go4worldbusiness,ROSA_ROXBURGHII,DIRECT_BUY_REQUIREMENT,False,REJECTED_AT_INGEST,Wanted : Frozen Abalone,ARCHIVED Jul-11-22 Wanted : Frozen Abalone Buyer From Indonesia Quantity Required: 10 Tons Payment Terms: Bank Transfer Destination: Indonesia Looking for suppliers from: Indonesia Inquire Now Add to Favorites Product Description Buyer is interested to receive quotations for the following RFQ - Product Name: Frozen Abalone Quantity Required : 10 Ton/Tons Shipping Terms : FOB Destination Port : Indonesia Payment Terms : Bank Transfer Looking for suppliers from : Indonesia Contact : Rosa Buyer Of Frozen Abalone,,,Rosa,Contact : Rosa,Indonesia,Buyer From Indonesia,10 Tons,Quantity Required: 10 Tons,Jul-11-22,2022-07-11,ARCHIVED Jul-11-22,platform_login_or_membership,https://www.go4worldbusiness.com/buylead/view/958285/wanted-:-frozen-abalone.html,https://www.go4worldbusiness.com/buyers/rosa-roxburghii.html,UNVERIFIED_MARKETPLACE_POST,2026-08-28T07:34:52+00:00,d685c90aa240e85e95e7b5b63c24f3b5ca0e4150dfc4318054b1f9d06f93d2b5,E:\贵客松-买家猎手\pipeline\data_b2b_public_v3\20260828T073331Z\raw\go4worldbusiness_ROSA_ROXBURGHII_d685c90aa240.html,LIVE
go4worldbusiness,ROSA_ROXBURGHII,DIRECT_BUY_REQUIREMENT,False,REJECTED_AT_INGEST,Wanted : Shampoo And Conditioner,"ARCHIVED Nov-17-22 Wanted : Shampoo And Conditioner Buyer From United States Quantity Required: Not specified Payment Terms: T/T Destination: Orlando Florida, United States Looking for suppliers from: Worldwide Inquire Now Add to Favorites Product Description The buyer would like to receive quotations for - Product Name: Shampoo And Conditioner Quantity Required : MOQ Shipping Terms : CIF Or FOB Destination Port : Orlando Florida, United States Payment Terms : T/T Looking for suppliers from : Worldwide Contact : Mary Rosa Buyer Of Cosmetics & Beauty Products | Hair Conditioners | Shampoo",,,Mary Rosa,Contact : Mary Rosa,United States,Buyer From United States,Not specified,Quantity Required: Not specified,Nov-17-22,2022-11-17,ARCHIVED Nov-17-22,platform_login_or_membership,https://www.go4worldbusiness.com/buylead/view/998545/wanted-:-shampoo-and-conditioner.html,https://www.go4worldbusiness.com/buyers/rosa-roxburghii.html,UNVERIFIED_MARKETPLACE_POST,2026-08-28T07:34:52+00:00,d685c90aa240e85e95e7b5b63c24f3b5ca0e4150dfc4318054b1f9d06f93d2b5,E:\贵客松-买家猎手\pipeline\data_b2b_public_v3\20260828T073331Z\raw\go4worldbusiness_ROSA_ROXBURGHII_d685c90aa240.html,LIVE
go4worldbusiness,ROSA_ROXBURGHII,DIRECT_BUY_REQUIREMENT,False,REJECTED_AT_INGEST,Wanted : Fresh Rose,ARCHIVED Dec-12-23 Wanted : Fresh Rose Buyer From United States Quantity Required: Not specified Payment Terms: L/C Destination: United States Looking for suppliers from: Worldwide Inquire Now Add to Favorites Product Description Buyer is interested to receive quotations for the following RFQ - Product Name: Fresh Rose Specifications : Color: Red Quantity Required : MOQ Shipping Terms : CIF Destination Port : United States Payment Terms : L/C Looking for suppliers from : Worldwide Contact : Rosa Perez Buyer Of Fresh Flowers | Fresh Roses,,,Rosa Perez,Contact : Rosa Perez,United States,Buyer From United States,Not specified,Quantity Required: Not specified,Dec-12-23,2023-12-12,ARCHIVED Dec-12-23,platform_login_or_membership,https://www.go4worldbusiness.com/buylead/view/1120253/wanted-:-fresh-rose.html,https://www.go4worldbusiness.com/buyers/rosa-roxburghii.html,UNVERIFIED_MARKETPLACE_POST,2026-08-28T07:34:52+00:00,d685c90aa240e85e95e7b5b63c24f3b5ca0e4150dfc4318054b1f9d06f93d2b5,E:\贵客松-买家猎手\pipeline\data_b2b_public_v3\20260828T073331Z\raw\go4worldbusiness_ROSA_ROXBURGHII_d685c90aa240.html,LIVE
go4worldbusiness,ROSA_ROXBURGHII,DIRECT_BUY_REQUIREMENT,False,REJECTED_AT_INGEST,Wanted : Lime Concentrate,"ARCHIVED Jan-21-22 Wanted : Lime Concentrate Buyer From Indonesia Quantity Required: Not specified Payment Terms: To be discussed with suppliers Destination: Jakarta, Indonesia Looking for suppliers from: Indonesia Inquire Now Add to Favorites Product Description The buyer would like to receive quotations for - Product Name: Lime Concentrate Specifications : Need To Check Specification Quantity Required : MOQ Shipping Terms : CIF Destination Port : Jakarta, Indonesia Payment Terms : To be discussed with suppliers Looking for suppliers from : Indonesia Contact : Rosa Nita Tobing Buyer Of Fruit Concentrates",,,Rosa Nita Tobing,Contact : Rosa Nita Tobing,Indonesia,Buyer From Indonesia,Not specified,Quantity Required: Not specified,Jan-21-22,2022-01-21,ARCHIVED Jan-21-22,platform_login_or_membership,https://www.go4worldbusiness.com/buylead/view/901868/wanted-:-lime-concentrate.html,https://www.go4worldbusiness.com/buyers/rosa-roxburghii.html,UNVERIFIED_MARKETPLACE_POST,2026-08-28T07:34:52+00:00,d685c90aa240e85e95e7b5b63c24f3b5ca0e4150dfc4318054b1f9d06f93d2b5,E:\贵客松-买家猎手\pipeline\data_b2b_public_v3\20260828T073331Z\raw\go4worldbusiness_ROSA_ROXBURGHII_d685c90aa240.html,LIVE
go4worldbusiness,ROSA_ROXBURGHII,DIRECT_BUY_REQUIREMENT,False,REJECTED_AT_INGEST,Wanted : Raw Dragon's Blood Resin,ARCHIVED Aug-26-22 Wanted : Raw Dragon's Blood Resin Buyer From United Kingdom Quantity Required: Not specified Payment Terms: L/C Destination: United Kingdom Looking for suppliers from: Worldwide Inquire Now Add to Favorites Product Description Buyer is interested to receive quotations for the following RFQ - Product Name: Raw Dragon's Blood Resin Specifications : Grade A Quality Quantity Required : MOQ Shipping Terms : CIF Destination Port : United Kingdom Payment Terms : L/C Looking for suppliers from : Worldwide Contact : Rosa Banks Buyer Of Resin,,,Rosa Banks,Contact : Rosa Banks,United Kingdom,Buyer From United Kingdom,Not specified,Quantity Required: Not specified,Aug-26-22,2022-08-26,ARCHIVED Aug-26-22,platform_login_or_membership,https://www.go4worldbusiness.com/buylead/view/973113/wanted-:-raw-dragon-s-blood-resin.html,https://www.go4worldbusiness.com/buyers/rosa-roxburghii.html,UNVERIFIED_MARKETPLACE_POST,2026-08-28T07:34:52+00:00,d685c90aa240e85e95e7b5b63c24f3b5ca0e4150dfc4318054b1f9d06f93d2b5,E:\贵客松-买家猎手\pipeline\data_b2b_public_v3\20260828T073331Z\raw\go4worldbusiness_ROSA_ROXBURGHII_d685c90aa240.html,LIVE
go4worldbusiness,ROSA_ROXBURGHII,DIRECT_BUY_REQUIREMENT,False,REJECTED_AT_INGEST,Wanted : Umbrella,"ARCHIVED Oct-05-23 Wanted : Umbrella Buyer From Spain Quantity Required: 100 Pieces Payment Terms: LC/TT Destination: Spain, Spain Looking for suppliers from: Worldwide Inquire Now Add to Favorites Product Description Please quote for the following wholesale product requirement - Product Name: Umbrella Specification : Material: Polyester Size: Customized Quantity Required : 100 Piece/Pieces Shipping Terms : CNF Destination Port : Spain, Spain Payment Terms : LC/TT Looking for suppliers from : Worldwide Contact : Rosa Buyer Of Umbrellas",,,Rosa,Contact : Rosa,Spain,Buyer From Spain,100 Pieces,Quantity Required: 100 Pieces,Oct-05-23,2023-10-05,ARCHIVED Oct-05-23,platform_login_or_membership,https://www.go4worldbusiness.com/buylead/view/1100331/wanted-:-umbrella.html,https://www.go4worldbusiness.com/buyers/rosa-roxburghii.html,UNVERIFIED_MARKETPLACE_POST,2026-08-28T07:34:52+00:00,d685c90aa240e85e95e7b5b63c24f3b5ca0e4150dfc4318054b1f9d06f93d2b5,E:\贵客松-买家猎手\pipeline\data_b2b_public_v3\20260828T073331Z\raw\go4worldbusiness_ROSA_ROXBURGHII_d685c90aa240.html,LIVE
go4worldbusiness,ROSA_ROXBURGHII,DIRECT_BUY_REQUIREMENT,False,REJECTED_AT_INGEST,Wanted : Urea N46,"ARCHIVED Mar-21-23 Wanted : Urea N46 Buyer From Germany Quantity Required: 100,000 Metric Tons Payment Terms: L/C Destination: Brazil Looking for suppliers from: Worldwide Inquire Now Add to Favorites Product Description Please provide a quotation to the following requirement from importer - Product Name: Urea N46 Packaging Terms : 50Kg Quantity Required : 100000 Metric Ton/Metric Tons Shipping Terms : CIF Destination Port : Brazil Payment Terms : L/C Looking for suppliers from : Worldwide Contact : Rosa A Buyer Of Fertilizers | Urea",,,Rosa A,Contact : Rosa A,Germany,Buyer From Germany,"100,000 Metric Tons","Quantity Required: 100,000 Metric Tons",Mar-21-23,2023-03-21,ARCHIVED Mar-21-23,platform_login_or_membership,https://www.go4worldbusiness.com/buylead/view/1038915/wanted-:-urea-n46.html,https://www.go4worldbusiness.com/buyers/rosa-roxburghii.html,UNVERIFIED_MARKETPLACE_POST,2026-08-28T07:34:52+00:00,d685c90aa240e85e95e7b5b63c24f3b5ca0e4150dfc4318054b1f9d06f93d2b5,E:\贵客松-买家猎手\pipeline\data_b2b_public_v3\20260828T073331Z\raw\go4worldbusiness_ROSA_ROXBURGHII_d685c90aa240.html,LIVE
go4worldbusiness,ROSA_ROXBURGHII,DIRECT_BUY_REQUIREMENT,False,REJECTED_AT_INGEST,Wanted : Silica Sand,ARCHIVED Mar-27-23 Wanted : Silica Sand Buyer From Qatar Quantity Required: 36 Bags Payment Terms: To be discussed with suppliers Destination: Qatar Looking for suppliers from: Qatar Inquire Now Add to Favorites Product Description Please provide a quotation to the following requirement from importer - Product Name: Silica Sand Packaging Terms : 25Kg Quantity Required : 36 Bag/Bags Shipping Terms : CIF Destination Port : Qatar Payment Terms : To be discussed with suppliers Looking for suppliers from : Qatar Contact : Reuben Dela Rosa Buyer Of Silica Sand,,,Reuben Dela Rosa,Contact : Reuben Dela Rosa,Qatar,Buyer From Qatar,36 Bags,Quantity Required: 36 Bags,Mar-27-23,2023-03-27,ARCHIVED Mar-27-23,platform_login_or_membership,https://www.go4worldbusiness.com/buylead/view/1040983/wanted-:-silica-sand.html,https://www.go4worldbusiness.com/buyers/rosa-roxburghii.html,UNVERIFIED_MARKETPLACE_POST,2026-08-28T07:34:52+00:00,d685c90aa240e85e95e7b5b63c24f3b5ca0e4150dfc4318054b1f9d06f93d2b5,E:\贵客松-买家猎手\pipeline\data_b2b_public_v3\20260828T073331Z\raw\go4worldbusiness_ROSA_ROXBURGHII_d685c90aa240.html,LIVE
